年級,編號,班別,科目名稱,任課教授,上課時數正課/實驗實習/書報討論,學分,選必,上課時間,上課地點,限修人數,開課學制,課程大綱,備註
1,5455001,01,行銷管理Marketing Management,莊世杰,"3
            3/0/0",3,必修,"二3,4,5",管理學院441研討室,22,碩士班課程,link,
1,5455002,01,消費者行為Consumer Behavior,游蓓怡,"3
            3/0/0",3,必修,"二F,G",管理學院441研討室,0,碩士班課程,link,
1,5455004,01,多變量分析Multivariate Analysis,盧龍泉,"3
            3/0/0",3,必修,"三3,4,5",管理學院441研討室,0,碩士班課程,link,
1,5455044,01,服務業行銷Marketing for Services,曾光華,"3
            3/0/0",3,選修,"三7,8,9",管理學院441研討室,20,碩士班課程,link,
1,5455061,01,品牌管理Brand Management,蘇宏仁,"3
            3/0/0",3,選修,"四7,8,9",管理學院427,16,碩士班課程,link,
1,5455068,01,行銷專案Marketing Project,曾光華,"2
            0/2/0",1,必修,"二8,9",管理學院443,14,碩士班課程,link,限本系生修習
1,5455079,01,商用英文（一）Business English Training I,陳詠卉,"2
            2/0/0",2,必修,"三10,11",管理學院441研討室,17,碩博合開,link,限本系生修習，外文系不得修習。
1,5455081,01,商用英文（三）Business English Training III,陳詠卉,"2
            2/0/0",2,必修,"四10,11",管理學院441研討室,15,碩博合開,link,先修科目(5455079)商用英文（一）(及格) (5455080)商用英文（二）(及格) (所有先修條件都必須符合)外文系(所)不得修習
